#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.623305054  -53.649493519
   -2.945243113    6.023304196  -33.559318766
   -2.748893572    1.523260196  -12.894628021
   -2.552544031    0.627253812    2.374164601
   -2.356194490    1.871955147    8.625100340
   -2.159844949    3.419543253    5.811899716
   -1.963495408    3.812559335   -2.164733645
   -1.767145868    2.655756899   -8.842821542
   -1.570796327    0.819544647   -8.339710268
   -1.374446786    0.000000000    1.383182537
   -1.178097245    1.784089474   17.294847042
   -0.981747704    6.802782570   33.168519067
   -0.785398163   14.423386316   42.926047518
   -0.589048623   23.072358615   43.379528292
   -0.392699082   30.874287964   34.534784078
   -0.196349541   36.176157866   18.308585495
    0.000000000   37.794444471   -2.442959268
    0.196349541   35.188876517  -23.887644012
    0.392699082   28.728152372  -40.709060678
    0.589048623   19.941971760  -46.522770376
    0.785398163   11.516115948  -36.636075748
    0.981747704    6.616444108  -11.215868400
    1.178097245    7.726670313   22.986327055
    1.374446786   15.493958989   54.588602422
    1.570796327   28.251927865   72.248990105
    1.767145868   42.531491123   69.620033520
    1.963495408   54.320109232   47.597973875
    2.159844949   60.425024906   13.291586181
    2.356194490   59.416926227  -23.079096063
    2.552544031   51.870023091  -51.921263780
    2.748893572   39.944746471  -66.974859049
    2.945243113   26.589653844  -66.656156763
