#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.575170091  -54.607444501
   -2.945243113    5.791438064  -34.422187190
   -2.748893572    1.151192654  -13.428165890
   -2.552544031    0.189919610    2.249167892
   -2.356194490    1.444453578    8.835503674
   -2.159844949    3.054645656    6.222648512
   -1.963495408    3.537335451   -1.676036293
   -1.767145868    2.477659921   -8.350723067
   -1.570796327    0.734742214   -7.879965567
   -1.374446786    0.000000000    1.796020606
   -1.178097245    1.859864300   17.662019309
   -0.981747704    6.947151227   33.507929988
   -0.785398163   14.633346217   43.259873670
   -0.589048623   23.348086076   43.717350056
   -0.392699082   31.215567256   34.861152054
   -0.196349541   36.575833095   18.568241768
    0.000000000   38.231069341   -2.334885725
    0.196349541   35.625462857  -23.997738705
    0.392699082   29.122245727  -41.013977306
    0.589048623   20.267718601  -46.878790128
    0.785398163   11.783205056  -36.841072860
    0.981747704    6.868896883  -11.146824322
    1.178097245    8.016033899   23.273194735
    1.374446786   15.844758587   54.892740818
    1.570796327   28.646948491   72.377802569
    1.767145868   42.929303841   69.534137674
    1.963495408   54.688769800   47.419167202
    2.159844949   60.761838787   13.166917386
    2.356194490   59.736484037  -23.138719828
    2.552544031   52.171824691  -52.071685151
    2.748893572   40.190900387  -67.409282165
    2.945243113   26.715877060  -67.430584782
