#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.892162397  -55.196917614
   -2.945243113    5.966241405  -35.204001316
   -2.748893572    1.186310870  -14.003106973
   -2.552544031    0.149812608    2.083162549
   -2.356194490    1.408747048    9.027006541
   -2.159844949    3.074651796    6.562124792
   -1.963495408    3.618880421   -1.419065946
   -1.767145868    2.587369840   -8.335255447
   -1.570796327    0.817876927   -8.162013808
   -1.374446786    0.000000000    1.254826955
   -1.178097245    1.735516231   16.967274310
   -0.981747704    6.682537151   32.807578422
   -0.785398163   14.241461027   42.686886581
   -0.589048623   22.862785599   43.348036689
   -0.392699082   30.678003327   34.697966801
   -0.196349541   36.022465133   18.570840480
    0.000000000   37.691547410   -2.185407434
    0.196349541   35.132978358  -23.646301713
    0.392699082   28.727113067  -40.347591809
    0.589048623   20.040541006  -45.830326001
    0.785398163   11.792230326  -35.514326819
    0.981747704    7.138875650   -9.879986942
    1.178097245    8.490821724   24.024511096
    1.374446786   16.387460473   54.813086360
    1.570796327   29.093137774   71.527830810
    1.767145868   43.168439219   68.382814406
    1.963495408   54.724246071   46.600788483
    2.159844949   60.706618309   13.105547258
    2.356194490   59.743419933  -22.487503805
    2.552544031   52.340912016  -51.162532184
    2.748893572   40.515958571  -66.807268497
    2.945243113   27.098610341  -67.461628007
