#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.899196511  -55.049297866
   -2.945243113    6.003076619  -35.063164362
   -2.748893572    1.244614453  -13.941787004
   -2.552544031    0.210525200    2.040017542
   -2.356194490    1.454299070    8.920793296
   -2.159844949    3.098960245    6.460333475
   -1.963495408    3.627740307   -1.472438698
   -1.767145868    2.590774614   -8.342214526
   -1.570796327    0.821503001   -8.162448913
   -1.374446786    0.000000000    1.206711627
   -1.178097245    1.717813421   16.825709552
   -0.981747704    6.625707214   32.545487658
   -0.785398163   14.121139851   42.303206460
   -0.589048623   22.656726118   42.862784936
   -0.392699082   30.369208447   34.139882790
   -0.196349541   35.598747271   17.955273074
    0.000000000   37.140433910   -2.877994909
    0.196349541   34.433930213  -24.474859464
    0.392699082   27.846675409  -41.377379396
    0.589048623   18.937112252  -47.063992093
    0.785398163   10.436495991  -36.815838852
    0.981747704    5.544476646  -10.951555076
    1.178097245    6.739881043   23.560262264
    1.374446786   14.630137877   55.238371281
    1.570796327   27.510534233   72.853580714
    1.767145868   41.911371555   70.295583536
    1.963495408   53.859417410   48.590341550
    2.159844949   60.200764122   14.708112746
    2.356194490   59.494385266  -21.487515205
    2.552544031   52.233561639  -50.690545523
    2.748893572   40.469064267  -66.622695578
    2.945243113   27.079223816  -67.340827827
