#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.316885180  -53.611295130
   -2.945243113    5.724770585  -33.538261015
   -2.748893572    1.221962773  -12.942764460
   -2.552544031    0.314540808    2.318702460
   -2.356194490    1.556816821    8.669235573
   -2.159844949    3.128603669    6.014483181
   -1.963495408    3.575896680   -1.824788100
   -1.767145868    2.493757022   -8.434816774
   -1.570796327    0.739419256   -7.925396867
   -1.374446786    0.000000000    1.778445872
   -1.178097245    1.859724060   17.664240363
   -0.981747704    6.947714712   33.498324834
   -0.785398163   14.627115965   43.188842997
   -0.589048623   23.319548205   43.556612137
   -0.392699082   31.149013958   34.641721535
   -0.196349541   36.469900000   18.402553439
    0.000000000   38.112017343   -2.287262746
    0.196349541   35.547720896  -23.623475535
    0.392699082   29.148743668  -40.354482861
    0.589048623   20.434640891  -46.162925729
    0.785398163   12.071238846  -36.379719307
    0.981747704    7.205784942  -11.133342402
    1.178097245    8.314858734   22.893966017
    1.374446786   16.050355104   54.362307228
    1.570796327   28.753036861   71.909609334
    1.767145868   42.952953593   69.137703360
    1.963495408   54.629263156   46.931012353
    2.159844949   60.586650830   12.467392197
    2.356194490   59.412088325  -23.922996470
    2.552544031   51.713704997  -52.592780860
    2.748893572   39.685212831  -67.347708435
    2.945243113   26.285891931  -66.751749469
