#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   14.937511133  -54.358663778
   -2.945243113    6.195183895  -34.253592550
   -2.748893572    1.578296483  -13.364546649
   -2.552544031    0.617448797    2.185435555
   -2.356194490    1.846459796    8.639426785
   -2.159844949    3.406206923    5.905897848
   -1.963495408    3.817075679   -2.085637897
   -1.767145868    2.670461321   -8.821523712
   -1.570796327    0.831919862   -8.376936190
   -1.374446786    0.000000000    1.309304664
   -1.178097245    1.768549805   17.224649597
   -0.981747704    6.777996810   33.158239803
   -0.785398163   14.406346280   43.023116230
   -0.589048623   23.085940183   43.593312325
   -0.392699082   30.937578472   34.816442533
   -0.196349541   36.292465196   18.548046287
    0.000000000   37.941508430   -2.386094229
    0.196349541   35.319701964  -24.115586957
    0.392699082   28.785874925  -41.208215751
    0.589048623   19.886796604  -47.133971912
    0.785398163   11.349232060  -37.118192762
    0.981747704    6.383599152  -11.380873192
    1.178097245    7.496048742   23.168133568
    1.374446786   15.323738133   54.997438480
    1.570796327   28.171050219   72.733164778
    1.767145868   42.546382502   70.113855270
    1.963495408   54.434864479   48.134071248
    2.159844949   60.651938487   13.898845388
    2.356194490   59.763731307  -22.486950986
    2.552544031   52.315212254  -51.544430014
    2.748893572   40.425960084  -66.999402738
    2.945243113   27.022311587  -67.109870586
