#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
   -3.141592654   15.868864257  -54.567884923
   -2.945243113    6.812351806  -36.851425464
   -2.748893572    1.634836998  -16.083835648
   -2.552544031    0.258744646    0.872213834
   -2.356194490    1.391040445    8.942523696
   -2.159844949    3.109902216    7.079687282
   -1.963495408    3.756999795   -0.985440248
   -1.767145868    2.766014447   -8.386855782
   -1.570796327    0.937067400   -8.672772703
   -1.374446786    0.000000000    0.662706290
   -1.178097245    1.649536765   16.812616729
   -0.981747704    6.637399631   33.441793466
   -0.785398163   14.393318417   44.008904078
   -0.589048623   23.291986529   44.716550830
   -0.392699082   31.303463015   35.197382206
   -0.196349541   36.602483845   17.586026608
    0.000000000   37.935691790   -4.476909861
    0.196349541   34.876297370  -26.198093775
    0.392699082   28.061924552  -41.706447323
    0.589048623   19.316161385  -44.976332135
    0.785398163   11.448141545  -32.621320501
    0.981747704    7.441068990   -6.521527329
    1.178097245    9.305713288   25.522237926
    1.374446786   17.153205351   52.648474432
    1.570796327   29.053037766   65.687102282
    1.767145868   41.778398887   61.005541019
    1.963495408   52.004507131   41.025651345
    2.159844949   57.303790640   12.052572305
    2.356194490   56.638049739  -18.516330976
    2.552544031   50.360359395  -44.153973440
    2.748893572   39.944914490  -59.984740342
    2.945243113   27.622789314  -63.400349990
