#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  20
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  20
#! SET periodic_psi true
   -3.141592654   -3.141592654  101.581358065   48.775876199  -11.477060087
   -2.827433388   -3.141592654  112.434597559   18.680566371  -15.225474632
   -2.513274123   -3.141592654  113.979734369   -7.095188465  -17.582846489
   -2.199114858   -3.141592654  110.105619438  -15.091429875  -19.684721870
   -1.884955592   -3.141592654  106.059164355  -10.369014672  -23.014067911
   -1.570796327   -3.141592654  103.245894220   -9.316079191  -27.434793851
   -1.256637061   -3.141592654   98.738300742  -20.902638384  -30.101080283
   -0.942477796   -3.141592654   89.383739271  -37.785261205  -28.383561280
   -0.628318531   -3.141592654   76.027199502  -44.558477389  -22.475523291
   -0.314159265   -3.141592654   63.568199311  -31.573539349  -14.407750380
    0.000000000   -3.141592654   57.964729723   -2.356350776   -5.693394097
    0.314159265   -3.141592654   62.099623738   27.786703581    3.284444324
    0.628318531   -3.141592654   73.063981942   37.895316950   11.478014493
    0.942477796   -3.141592654   82.497738367   17.887382762   16.633367157
    1.256637061   -3.141592654   82.502882235  -17.907195252   16.997296258
    1.570796327   -3.141592654   72.772325799  -39.748260883   13.530983927
    1.884955592   -3.141592654   61.186362075  -28.820905812    8.620182075
    2.199114858   -3.141592654   57.482267207    7.507267336    3.720111671
    2.513274123   -3.141592654   66.059107560   45.243145772   -1.325184621
    2.827433388   -3.141592654   83.561665341   61.543889924   -6.620514792

   -3.141592654   -2.827433388   94.581498754   44.485825547  -19.064170902
   -2.827433388   -2.827433388  104.561029816   17.494478318  -22.206585456
   -2.513274123   -2.827433388  106.130516773   -6.248619616  -23.135233088
   -2.199114858   -2.827433388  102.476682977  -15.002286879  -23.273401216
   -1.884955592   -2.827433388   98.020476365  -12.979465316  -24.721812855
   -1.570796327   -2.827433388   94.094343155  -13.142167088  -27.435352134
   -1.256637061   -2.827433388   88.661425636  -22.171339663  -28.768968382
   -0.942477796   -2.827433388   79.689620165  -33.898459366  -26.044769360
   -0.628318531   -2.827433388   68.353964813  -35.914892745  -19.247977500
   -0.314159265   -2.827433388   59.038099936  -20.807754492  -10.400665068
    0.000000000   -2.827433388   56.748535081    7.811900977   -1.329824620
    0.314159265   -2.827433388   63.698741235   35.302045255    7.164324188
    0.628318531   -2.827433388   76.436245404   41.517885488   13.754607899
    0.942477796   -2.827433388   86.338691021   17.305952159   16.694387360
    1.256637061   -2.827433388   85.648057406  -21.494166937   15.146239494
    1.570796327   -2.827433388   74.585124896  -44.247106802   10.589149650
