#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  32
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  17
#! SET periodic_psi true
    0.981747704   -2.032795246 -109.389200359   -8.139579032  -18.456250634
    1.178097245   -2.032795246 -107.907229040   23.148587898  -16.455439111
    1.374446786   -2.032795246 -100.620633658   49.408658262  -13.519625246
    1.570796327   -2.032795246  -89.340482042   62.870942578  -10.003817716
    1.767145868   -2.032795246  -76.972529678   60.439466554   -6.254445317
    1.963495408   -2.032795246  -66.516204590   44.101312119   -2.499748861
    2.159844949   -2.032795246  -60.205551572   19.280661578    1.172193931
    2.356194490   -2.032795246  -59.058785208   -7.399273867    4.732422131
    2.552544031   -2.032795246  -62.826206006  -29.879854167    8.121327134
    2.748893572   -2.032795246  -70.217081736  -43.769042846   11.216849160
    2.945243113   -2.032795246  -79.298504797  -47.012805591   13.867060741

   -3.141592654   -1.663196111  -89.123933784  -38.329196501   11.072028435
   -2.945243113   -1.663196111  -95.327256699  -24.319230210   11.421649051
   -2.748893572   -1.663196111  -98.528651165   -8.580240863   11.416341055
   -2.552544031   -1.663196111  -98.867746286    4.257239099   11.053587215
   -2.356194490   -1.663196111  -97.220486133   11.435492905   10.241453248
   -2.159844949   -1.663196111  -94.752980332   12.817114706    8.846689693
   -1.963495408   -1.663196111  -92.435705466   10.350150427    6.790090378
   -1.767145868   -1.663196111  -90.751420276    6.852926002    4.104447245
   -1.570796327   -1.663196111  -89.649529352    4.744243041    0.941061907
   -1.374446786   -1.663196111  -88.713636590    5.248328636   -2.478368414
   -1.178097245   -1.663196111  -87.422130147    8.205140709   -5.907210157
   -0.981747704   -1.663196111  -85.411192416   12.251379398   -9.127448991
   -0.785398163   -1.663196111  -82.662476793   15.255479686  -11.939461934
   -0.589048623   -1.663196111  -79.620173977   14.857503891  -14.191539886
   -0.392699082   -1.663196111  -77.159475674    9.093129732  -15.785195744
   -0.196349541   -1.663196111  -76.433088494   -2.765933278  -16.727575766
    0.000000000   -1.663196111  -78.542994251  -19.326773115  -17.137532269
    0.196349541   -1.663196111  -84.061095898  -36.613945564  -17.183227568
    0.392699082   -1.663196111  -92.554743674  -48.532130922  -16.995329454
    0.589048623   -1.663196111 -102.344104283  -48.919009617  -16.579591206
    0.785398163   -1.663196111 -110.774566379  -34.555821066  -15.807147006
    0.981747704   -1.663196111 -115.061979433   -7.571102496  -14.506510651
    1.178097245   -1.663196111 -113.390773249   24.571358731  -12.582025746
    1.374446786   -1.663196111 -105.719475964   51.887621255  -10.082417237
    1.570796327   -1.663196111  -93.863778161   66.169454508   -7.190413657
    1.767145868   -1.663196111  -80.809443184   64.014605594   -4.117856138
    1.963495408   -1.663196111  -69.672914083   47.355978155   -1.037783443
    2.159844949   -1.663196111  -62.790167364   21.805537809    1.931344216
    2.356194490   -1.663196111  -61.228433589   -5.688566370    4.678029871
    2.552544031   -1.663196111  -64.721154042  -28.733943008    7.064516418
    2.748893572   -1.663196111  -71.905525393  -42.726859472    8.955462857
    2.945243113   -1.663196111  -80.754036882  -45.623175108   10.281769505

   -3.141592654   -1.293596975  -91.402584967  -39.862325048   10.229125014
   -2.945243113   -1.293596975  -97.840952253  -25.125275012   10.055102421
   -2.748893572   -1.293596975 -101.113637249   -8.535531343    9.342556685
   -2.552544031   -1.293596975 -101.390801335    4.731839018    8.061664022
   -2.356194490   -1.293596975  -99.672709099   11.530544809    6.122828884
   -2.159844949   -1.293596975  -97.293996173   11.693898376    3.408115307
   -1.963495408   -1.293596975  -95.362001773    7.506170335   -0.133414509
   -1.767145868   -1.293596975  -94.405091076    2.346524239   -4.382420928
   -1.570796327   -1.293596975  -94.304288400   -0.807023869   -8.990559412
   -1.374446786   -1.293596975  -94.483390779   -0.373406300  -13.435344314
   -1.178097245   -1.293596975  -94.217615108    3.537530226  -17.157636722
   -0.981747704   -1.293596975  -92.960728526    9.344261269  -19.740221562
   -0.785398163   -1.293596975  -90.571967167   14.517253936  -20.994086496
   -0.589048623   -1.293596975  -87.460698468   16.255923121  -20.980033607
   -0.392699082   -1.293596975  -84.549986759   12.170560458  -19.930863992
   -0.196349541   -1.293596975  -83.116652122    1.200905090  -18.182573060
    0.000000000   -1.293596975  -84.439609624  -15.443437737  -16.094286596
    0.196349541   -1.293596975  -89.281700966  -33.747741155  -13.960333971
    0.392699082   -1.293596975  -97.363639089  -47.255883360  -11.952998638
    0.589048623   -1.293596975 -107.060897051  -49.193648097  -10.100758984
    0.785398163   -1.293596975 -115.644758458  -35.690971923   -8.329536411
    0.981747704   -1.293596975 -120.152334548   -8.506136202   -6.551955340
    1.178097245   -1.293596975 -118.562034915   24.798978375   -4.736642938
    1.374446786   -1.293596975 -110.689106392   53.720849656   -2.907528787
    1.570796327   -1.293596975  -98.325863376   69.419968226   -1.113729821
    1.767145868   -1.293596975  -84.544811094   68.019112886    0.639439224
    1.963495408   -1.293596975  -72.615562669   51.277010462    2.389352411
    2.159844949   -1.293596975  -65.034674514   24.880317095    4.170377036
    2.356194490   -1.293596975  -62.996731429   -3.976144438    5.949633174
    2.552544031   -1.293596975  -66.302526276  -28.536203053    7.602286826
    2.748893572   -1.293596975  -73.578347687  -43.776124251    8.955126409
    2.945243113   -1.293596975  -82.706544455  -47.295199002    9.857625938

   -3.141592654   -0.923997839  -90.740037607  -41.335994924    6.037794466
   -2.945243113   -0.923997839  -97.515905668  -27.057795031    4.498521698
   -2.748893572   -0.923997839 -101.197089083  -10.755779549    2.599996448
   -2.552544031   -0.923997839 -101.942642396    2.148100114    0.423689764
   -2.356194490   -0.923997839 -100.791302399    8.277646052   -2.081514001
   -2.159844949   -0.923997839  -99.147422343    7.410155133   -5.080540355
   -1.963495408   -0.923997839  -98.172924981    2.042215731   -8.714963763
   -1.767145868   -0.923997839  -98.384347245   -3.995381746  -12.904999144
   -1.570796327   -0.923997839  -99.553788555   -7.237951471  -17.223924350
   -1.374446786   -0.923997839 -100.918328934   -5.828976652  -20.971119336
   -1.178097245   -0.923997839 -101.546145326    0.029232065  -23.422277493
   -0.981747704   -0.923997839 -100.736669133    8.347311196  -24.135412385
   -0.785398163   -0.923997839  -98.292482060   16.026820098  -23.103348950
   -0.589048623   -0.923997839  -94.678714122   19.741783484  -20.711703903
   -0.392699082   -0.923997839  -90.963399844   16.707095746  -17.522660609
   -0.196349541   -0.923997839  -88.626409748    5.680611957  -14.059112893
    0.000000000   -0.923997839  -89.159745252  -12.025065979  -10.652706261
    0.196349541   -0.923997839  -93.488449290  -31.988105108   -7.411158334
    0.392699082   -0.923997839 -101.389197825  -47.102688567   -4.300116368
    0.589048623   -0.923997839 -111.160717584  -49.944218873   -1.276593265
    0.785398163   -0.923997839 -119.893716815  -36.286197649    1.589302788
    0.981747704   -0.923997839 -124.420642309   -8.003530910    4.085749057
    1.178097245   -0.923997839 -122.581274368   26.847410090    5.952896244
    1.374446786   -0.923997839 -114.162430631   57.151282639    7.050530433
    1.570796327   -0.923997839 -101.032415372   73.683052914    7.449077163
    1.767145868   -0.923997839  -86.384244234   72.479431110    7.421091105
    1.963495408   -0.923997839  -73.602302858   55.423069767    7.298786246
    2.159844949   -0.923997839  -65.268212041   28.353638836    7.311732651
    2.356194490   -0.923997839  -62.635620804   -1.429968548    7.489862164
    2.552544031   -0.923997839  -65.547527582  -27.088083627    7.672539632
    2.748893572   -0.923997839  -72.652260218  -43.473444274    7.610880609
    2.945243113   -0.923997839  -81.824437789  -48.013770288    7.094043994

   -3.141592654   -0.554398704  -90.309723136  -45.687901242    2.757466680
   -2.945243113   -0.554398704  -98.020688976  -32.146848236   -0.006123206
   -2.748893572   -0.554398704 -102.736056561  -16.124220628   -2.933003839
   -2.552544031   -0.554398704 -104.540112795   -3.245996030   -5.832684132
   -2.356194490   -0.554398704 -104.452864701    2.802715761   -8.708587243
   -2.159844949   -0.554398704 -103.910921623    1.627494765  -11.743062698
   -1.963495408   -0.554398704 -104.109019546   -4.088513861  -15.120233551
   -1.767145868   -0.554398704 -105.523777857   -9.985414589  -18.756809138
   -1.570796327   -0.554398704 -107.772888573  -12.033477990  -22.147989130
   -1.374446786   -0.554398704 -109.858321552   -8.175326187  -24.487569142
   -1.178097245   -0.554398704 -110.629784877    0.995881028  -25.031458397
   -0.981747704   -0.554398704 -109.295753116   12.646783396  -23.482542622
   -0.785398163   -0.554398704 -105.747218055   22.760487620  -20.145599006
   -0.589048623   -0.554398704 -100.690953550   27.435674999  -15.766909213
   -0.392699082   -0.554398704  -95.498217087   23.829361056  -11.166797372
   -0.196349541   -0.554398704  -91.912041510   11.155568895   -6.903025043
    0.000000000   -0.554398704  -91.562617426   -8.491513061   -3.111977615
    0.196349541   -0.554398704  -95.351472050  -29.885984702    0.413249435
    0.392699082   -0.554398704 -102.898355221  -45.420599250    3.969605937
    0.589048623   -0.554398704 -112.298138895  -47.719665650    7.662137885
    0.785398163   -0.554398704 -120.501005267  -33.121885280   11.240002536
    0.981747704   -0.554398704 -124.334516242   -4.237109995   14.172091847
    1.178097245   -0.554398704 -121.758222335   30.431572380   15.919659070
    1.374446786   -0.554398704 -112.714966614   59.827636688   16.250653585
    1.570796327   -0.554398704  -99.173761556   75.193734810   15.363107036
    1.767145868   -0.554398704  -84.326612282   73.061850794   13.777011995
    1.963495408   -0.554398704  -71.484363882   55.523280886   12.062595477
    2.159844949   -0.554398704  -63.151231144   28.267230415   10.583626349
    2.356194490   -0.554398704  -60.556093557   -1.760381456    9.391988804
    2.552544031   -0.554398704  -63.585294985  -28.020883670    8.280274381
    2.748893572   -0.554398704  -70.968125082  -45.435457350    6.937536407
    2.945243113   -0.554398704  -80.646803584  -51.229425506    5.118286644

   -3.141592654   -0.184799568  -90.469996193  -51.615233283    0.876170846
   -2.945243113   -0.184799568  -99.406965651  -38.593395709   -2.240669145
   -2.748893572   -0.184799568 -105.389423737  -22.473394108   -5.374977129
   -2.552544031   -0.184799568 -108.395973891   -9.110452950   -8.339173888
   -2.356194490   -0.184799568 -109.411773264   -2.602337987  -11.123761983
   -2.159844949   -0.184799568 -109.910348476   -3.611204281  -13.879352185
   -1.963495408   -0.184799568 -111.132396936   -9.243266291  -16.739804964
   -1.767145868   -0.184799568 -113.510009465  -14.471642976  -19.557834674
   -1.570796327   -0.184799568 -116.474375395  -14.583341684  -21.781998186
   -1.374446786   -0.184799568 -118.753868170   -7.407520086  -22.626436036
   -1.178097245   -0.184799568 -118.984898528    5.745206444  -21.484169333
   -0.981747704   -0.184799568 -116.365327057   20.781673551  -18.306125804
   -0.785398163   -0.184799568 -111.022746194   32.550389846  -13.697676567
   -0.589048623   -0.184799568 -104.056627017   36.760636868   -8.634074663
   -0.392699082   -0.184799568  -97.216572816   31.096926481   -3.991730739
   -0.196349541   -0.184799568  -92.450725491   15.931669768   -0.161880957
    0.000000000   -0.184799568  -91.350784889   -5.418340988    3.052060222
    0.196349541   -0.184799568  -94.582540172  -27.027335536    6.209407596
    0.392699082   -0.184799568 -101.474683305  -41.448034062    9.823903465
    0.589048623   -0.184799568 -109.942579229  -42.241602838   13.981166630
    0.785398163   -0.184799568 -116.976898448  -26.933963064   18.191776019
    0.981747704   -0.184799568 -119.647375917    1.119031392   21.593801320
    1.178097245   -0.184799568 -116.221968437   33.526550647   23.387072722
    1.374446786   -0.184799568 -106.849603597   60.072701535   23.248942192
    1.570796327   -0.184799568  -93.511012680   73.032440770   21.462095784
    1.767145868   -0.184799568  -79.238209822   69.578547776   18.714447978
    1.963495408   -0.184799568  -67.118184342   51.804306066   15.739070320
    2.159844949   -0.184799568  -59.484287786   24.915068491   13.009936201
    2.356194490   -0.184799568  -57.509177718   -4.769810290   10.645966727
    2.552544031   -0.184799568  -61.132833964  -31.163213340    8.488737039
    2.748893572   -0.184799568  -69.194575773  -49.299008639    6.266207627
    2.945243113   -0.184799568  -79.734250167  -56.166169523    3.752021453

   -3.141592654    0.184799568  -89.678946554  -56.696254600   -0.972012916
   -2.945243113    0.184799568  -99.662872973  -44.099990375   -3.594144949
   -2.748893572    0.184799568 -106.737674857  -28.007387579   -6.066281184
   -2.552544031    0.184799568 -110.805834441  -14.348911506   -8.297303534
   -2.356194490    0.184799568 -112.811167269   -7.437399845  -10.321794985
   -2.159844949    0.184799568 -114.221250563   -8.048931575  -12.265936335
   -1.963495408    0.184799568 -116.261374011  -13.055183907  -14.199730873
   -1.767145868    0.184799568 -119.270115050  -16.915363471  -15.932946549
   -1.570796327    0.184799568 -122.488733249  -14.532319871  -16.955139747
   -1.374446786    0.184799568 -124.432851270   -3.953942736  -16.626661044
   -1.178097245    0.184799568 -123.643601577   12.574394251  -14.560141604
   -0.981747704    0.184799568 -119.446306849   29.716324206  -10.911319870
   -0.785398163    0.184799568 -112.311969925   41.498286569   -6.389915466
   -0.589048623    0.184799568 -103.754491817   43.762647522   -1.914131909
   -0.392699082    0.184799568  -95.814062405   35.271034215    1.851669751
   -0.196349541    0.184799568  -90.467001044   17.888214865    4.819659678
    0.000000000    0.184799568  -89.062879822   -3.943983864    7.470471683
    0.196349541    0.184799568  -91.890143085  -24.106658246   10.511856807
    0.392699082    0.184799568  -97.968115600  -36.010325809   14.411755866
    0.589048623    0.184799568 -105.141880203  -34.702142557   19.036939903
    0.785398163    0.184799568 -110.623972240  -19.041443798   23.609434543
    0.981747704    0.184799568 -111.892204683    7.137919587   27.039633657
    1.178097245    0.184799568 -107.609865144   36.053282831   28.444607454
    1.374446786    0.184799568  -98.123248322   58.774387154   27.557586843
    1.570796327    0.184799568  -85.349438605   68.811110084   24.796192938
    1.767145868    0.184799568  -72.071134183   63.941356639   20.976374771
    1.963495408    0.184799568  -61.082541863   46.107092479   16.919777803
    2.159844949    0.184799568  -54.505949129   19.911309502   13.158291321
    2.356194490    0.184799568  -53.433422471   -8.991243772    9.871523318
    2.552544031    0.184799568  -57.837047680  -34.968757595    6.983300520
    2.748893572    0.184799568  -66.648774458  -53.219349480    4.309303996
    2.945243113    0.184799568  -78.005121350  -60.612370161    1.681196945

   -3.141592654    0.554398704  -87.086381286  -60.282057798   -2.043864600
   -2.945243113    0.554398704  -97.824181246  -48.120019771   -3.534896002
   -2.748893572    0.554398704 -105.700825724  -32.068148323   -4.675377932
   -2.552544031    0.554398704 -110.538070946  -18.062493550   -5.520673795
   -2.356194490    0.554398704 -113.217657879  -10.556861907   -6.191417761
   -2.159844949    0.554398704 -115.170605690  -10.427619395   -6.822758159
   -1.963495408    0.554398704 -117.588045136  -14.457077413   -7.468290711
   -1.767145868    0.554398704 -120.742904906  -16.914140054   -7.990762613
   -1.570796327    0.554398704 -123.785530119  -12.682060044   -8.064642699
   -1.374446786    0.554398704 -125.174090018   -0.194333661   -7.325531612
   -1.178097245    0.554398704 -123.507338443   17.578774722   -5.610239629
   -0.981747704    0.554398704 -118.310502830   34.641718246   -3.089513472
   -0.785398163    0.554398704 -110.336722280   44.927879975   -0.216747145
   -0.589048623    0.554398704 -101.322497952   44.950036824    2.542768044
   -0.392699082    0.554398704  -93.342274818   34.663356836    4.987975106
   -0.196349541    0.554398704  -88.169899639   17.035698282    7.322007768
    0.000000000    0.554398704  -86.795284239   -3.087739068   10.036922824
    0.196349541    0.554398704  -89.162721379  -20.139847145   13.587997413
    0.392699082    0.554398704  -94.137728346  -28.856353297   18.055487432
    0.589048623    0.554398704  -99.698116777  -25.766010290   22.952170019
    0.785398163    0.554398704 -103.437124412  -10.645980841   27.319466756
    0.981747704    0.554398704 -103.298157137   12.760979610   30.103725086
    1.178097245    0.554398704  -98.294469628   37.689180007   30.611721317
    1.374446786    0.554398704  -88.874038048   56.614203157   28.788960146
    1.570796327    0.554398704  -76.799669124   64.122443446   25.193306203
    1.767145868    0.554398704  -64.557135244   58.352538658   20.670407383
    1.963495408    0.554398704  -54.643190405   40.919068375   16.004059323
    2.159844949    0.554398704  -48.987764088   15.760608914   11.691952137
    2.356194490    0.554398704  -48.624669117  -12.116036169    7.935608610
    2.552544031    0.554398704  -53.574712041  -37.503738486    4.748229845
    2.748893572    0.554398704  -62.874024106  -55.745682293    2.066593301
    2.945243113    0.554398704  -74.765715295  -63.591169932   -0.181771999

   -3.141592654    0.923997839  -85.720131084  -60.824346718   -2.947133358
   -2.945243113    0.923997839  -96.544637471  -48.486333121   -2.812393882
   -2.748893572    0.923997839 -104.496246777  -32.485846749   -2.406623144
   -2.552544031    0.923997839 -109.433682593  -18.678147545   -1.961742876
   -2.356194490    0.923997839 -112.259901238  -11.430682529   -1.618865079
   -2.159844949    0.923997839 -114.409381580  -11.539226359   -1.411888084
   -1.963495408    0.923997839 -117.060823949  -15.699566705   -1.299352130
   -1.767145868    0.923997839 -120.459105747  -18.118749168   -1.183325682
   -1.570796327    0.923997839 -123.721878589  -13.702205047   -0.932452317
   -1.374446786    0.923997839 -125.289359142   -1.019140092   -0.412477734
   -1.178097245    0.923997839 -123.777140227   16.792079147    0.457260815
   -0.981747704    0.923997839 -118.748290279   33.693933581    1.685924019
   -0.785398163    0.923997839 -110.977476578   43.852606912    3.218582773
   -0.589048623    0.923997839 -102.151006058   44.230172217    5.030245002
   -0.392699082    0.923997839  -94.204503240   35.212245649    7.198090463
   -0.196349541    0.923997839  -88.717110312   19.843801858    9.932839822
    0.000000000    0.923997839  -86.517316353    2.538033754   13.476381419
    0.196349541    0.923997839  -87.517694467  -11.963951287   17.892149995
    0.392699082    0.923997839  -90.729153759  -19.332359328   22.877210013
    0.589048623    0.923997839  -94.433539519  -16.712178649   27.694160899
    0.785398163    0.923997839  -96.594285919   -3.897028246   31.338683187
    0.981747704    0.923997839  -95.463185141   15.996494909   32.903696170
    1.178097245    0.923997839  -90.194585150   37.203374281   31.952603558
    1.374446786    0.923997839  -81.180228551   53.150687101   28.682778357
    1.570796327    0.923997839  -69.978189722   58.917425980   23.819845152
    1.767145868    0.923997839  -58.827101592   52.620763208   18.270946395
    1.963495408    0.923997839  -50.016540930   35.514310751   12.815949309
    2.159844949    0.923997839  -45.349226457   11.140529908    7.946725090
    2.356194490    0.923997839  -45.798984192  -15.763396748    3.906338111
    2.552544031    0.923997839  -51.366590973  -40.148453234    0.801684137
    2.748893572    0.923997839  -61.093304206  -57.474366604   -1.330694027
    2.945243113    0.923997839  -73.250174414  -64.595859407   -2.532480969

   -3.141592654    1.293596975  -91.967706012  -60.102742307   -3.642906931
   -2.945243113    1.293596975 -102.403525033  -45.368843036   -2.825053466
   -2.748893572    1.293596975 -109.590409861  -27.993952672   -1.789973520
   -2.552544031    1.293596975 -113.604553132  -13.945980521   -0.707974329
   -2.356194490    1.293596975 -115.557766985   -7.400517665    0.384131977
   -2.159844949    1.293596975 -117.039630326   -8.847909002    1.541103074
   -1.963495408    1.293596975 -119.323670263  -14.678203804    2.801102551
   -1.767145868    1.293596975 -122.691082638  -18.807724894    4.111415625
   -1.570796327    1.293596975 -126.234861730  -15.798148538    5.327139805
   -1.374446786    1.293596975 -128.296546562   -3.820833377    6.293824536
   -1.178097245    1.293596975 -127.319228597   14.323585555    6.940738492
   -0.981747704    1.293596975 -122.645843847   32.708728455    7.359581732
   -0.785398163    1.293596975 -114.841023222   45.304560739    7.783151885
   -0.589048623    1.293596975 -105.443775848   48.623868009    8.541665274
   -0.392699082    1.293596975  -96.342317685   42.532344067    9.964548241
   -0.196349541    1.293596975  -89.166695399   29.601357205   12.306061911
    0.000000000    1.293596975  -84.882022006   13.831677078   15.640581916
    0.196349541    1.293596975  -83.615209996   -0.402975400   19.742453442
