#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  30
#! SET periodic_phi true
   -3.141592654  117.590093502   20.559795959
   -2.932153143  126.112884194   15.344850805
   -2.722713633  130.844135221   14.409437760
   -2.513274123  133.912270328   12.551983708
   -2.303834613  136.135817917    8.588666913
   -2.094395102  137.770879804    7.250926367
   -1.884955592  139.055141474    4.817062037
   -1.675516082  139.570944516    0.272636420
   -1.466076572  138.415638511   -4.549775806
   -1.256637061  132.696014136  -14.382345778
   -1.047197551  126.062164958  -23.441758444
   -0.837758041  121.356417911  -27.761850706
   -0.628318531  118.512349884  -28.735388349
   -0.418879020  116.014406320  -26.438816501
   -0.209439510  113.466253525  -20.749711434
    0.000000000  110.908638881  -12.110914452
    0.209439510  110.115361800   -4.597016369
    0.418879020  110.416884129    1.857801651
    0.628318531  112.346337481    4.180371751
    0.837758041  115.361270080    0.280084449
    1.047197551  117.686456447   -9.438536986
    1.256637061  115.314852901  -15.910511348
    1.466076572  109.824958862  -19.099660790
    1.675516082  104.210799088  -18.535563117
    1.884955592  100.260376582  -12.186299304
    2.094395102   98.124743600   -1.548546539
    2.303834613   98.687339445   10.115021490
    2.513274123  100.963480204   20.312802205
    2.722713633  104.298360365   27.685502134
    2.932153143  108.240455001   28.289457419
